Audiences,Date
30308,20071114
35285,20071115
54238,20071116
104449,20071117
107099,20071118
42123,20071119
46045,20071120
46577,20071121
46482,20071122
66580,20071123
139052,20071124
136285,20071125
51109,20071126
51662,20071127
54990,20071128
42969,20071129
59563,20071130
116887,20071201
113705,20071202
40718,20071203
39859,20071204
39111,20071205
37875,20071206
48550,20071207
100338,20071208
93359,20071209
31937,20071210
32206,20071211
16811,20071212
18836,20071213
22433,20071214
42635,20071215
41442,20071216
18200,20071217
5137,20071218
3507,20071219
1901,20071220
2225,20071221
3801,20071222
3437,20071223
3426,20071224
3617,20071225
1365,20071226
898,20071227
1004,20071228
1720,20071229
1896,20071230
1810,20071231
1490,20080101
521,20080102
1805,20080103
1923,20080104
1718,20080105
1523,20080106
503,20080107
508,20080108
601,20080109
34,20080110
30,20080111
134,20080112
117,20080113
17,20080114
13,20080115
26,20080116
23,20080117
46,20080118
89,20080119
137,20080120
16,20080121
32,20080122
24,20080123
28,20080124
33,20080125
77,20080126
70,20080127
24,20080128
39,20080129
28,20080130
19,20080131
17,20080201
19,20080202
28,20080203
0,20080204
0,20080205
0,20080206
0,20080207
0,20080208
0,20080209
0,20080210
0,20080211
0,20080212
0,20080213
0,20080214
0,20080215
0,20080216
0,20080217
0,20080218
0,20080219
0,20080220
0,20080221
0,20080222
0,20080223
0,20080224
0,20080225
0,20080226
0,20080227
0,20080228
0,20080229
0,20080301
0,20080302
0,20080303
0,20080304
0,20080305
0,20080306
0,20080307
0,20080308
0,20080309
0,20080310
0,20080311
0,20080312
0,20080313
0,20080314
0,20080315
0,20080316
0,20080317
0,20080318
0,20080319
0,20080320
0,20080321
0,20080322
0,20080323
0,20080324
0,20080325
0,20080326
0,20080327
0,20080328
0,20080329
0,20080330
0,20080331
0,20080401
0,20080402
0,20080403
0,20080404
0,20080405
0,20080406
0,20080407
0,20080408
0,20080409
0,20080410
0,20080411
0,20080412
0,20080413
0,20080414
0,20080415
0,20080416
0,20080417
0,20080418
0,20080419
0,20080420
0,20080421
0,20080422
0,20080423
0,20080424
0,20080425
0,20080426
0,20080427
0,20080428
0,20080429
0,20080430
0,20080501
0,20080502
0,20080503
0,20080504
0,20080505
0,20080506
0,20080507
0,20080508
0,20080509
0,20080510
0,20080511
0,20080512
0,20080513
0,20080514
0,20080515
0,20080516
0,20080517
0,20080518
0,20080519
0,20080520
0,20080521
0,20080522
0,20080523
0,20080524
0,20080525
0,20080526
0,20080527
0,20080528
0,20080529
0,20080530
0,20080531
0,20080601
0,20080602
0,20080603
0,20080604
0,20080605
0,20080606
0,20080607
0,20080608
0,20080609
0,20080610
0,20080611
0,20080612
0,20080613
0,20080614
0,20080615
0,20080616
0,20080617
0,20080618
0,20080619
0,20080620
0,20080621
0,20080622
0,20080623
0,20080624
0,20080625
0,20080626
0,20080627
0,20080628
0,20080629
0,20080630
0,20080701
0,20080702
0,20080703
0,20080704
0,20080705
0,20080706
0,20080707
0,20080708
0,20080709
0,20080710
0,20080711
0,20080712
0,20080713
0,20080714
0,20080715
0,20080716
0,20080717
0,20080718
0,20080719
0,20080720
0,20080721
0,20080722
0,20080723
0,20080724
0,20080725
0,20080726
0,20080727
0,20080728
0,20080729
0,20080730
0,20080731
0,20080801
0,20080802
0,20080803
0,20080804
0,20080805
0,20080806
0,20080807
0,20080808
0,20080809
0,20080810
0,20080811
0,20080812
0,20080813
0,20080814
0,20080815
0,20080816
0,20080817
