Audiences,Date
98139,20101028
122240,20101029
249363,20101030
243845,20101031
89736,20101101
83078,20101102
79780,20101103
70735,20101104
98247,20101105
212016,20101106
183686,20101107
57753,20101108
54539,20101109
40638,20101110
47832,20101111
59537,20101112
121687,20101113
110265,20101114
36406,20101115
34206,20101116
35752,20101117
27374,20101118
38422,20101119
82386,20101120
75306,20101121
25400,20101122
23545,20101123
19801,20101124
19229,20101125
25890,20101126
55941,20101127
51600,20101128
17530,20101129
18658,20101130
9768,20101201
9730,20101202
11969,20101203
25117,20101204
21078,20101205
7172,20101206
7064,20101207
3584,20101208
1641,20101209
1908,20101210
4203,20101211
4026,20101212
1682,20101213
1360,20101214
181,20101215
157,20101216
138,20101217
306,20101218
342,20101219
120,20101220
113,20101221
8,20101222
0,20101223
0,20101224
0,20101225
0,20101226
0,20101227
0,20101228
0,20101229
0,20101230
0,20101231
0,20110101
0,20110102
0,20110103
0,20110104
0,20110105
0,20110106
0,20110107
0,20110108
0,20110109
0,20110110
0,20110111
0,20110112
0,20110113
0,20110114
0,20110115
0,20110116
0,20110117
0,20110118
0,20110119
0,20110120
0,20110121
0,20110122
0,20110123
0,20110124
0,20110125
0,20110126
0,20110127
0,20110128
0,20110129
0,20110130
0,20110131
0,20110201
0,20110202
0,20110203
0,20110204
0,20110205
0,20110206
0,20110207
0,20110208
0,20110209
0,20110210
0,20110211
0,20110212
0,20110213
0,20110214
0,20110215
0,20110216
0,20110217
0,20110218
0,20110219
0,20110220
0,20110221
0,20110222
0,20110223
0,20110224
0,20110225
0,20110226
0,20110227
0,20110228
0,20110301
0,20110302
0,20110303
0,20110304
0,20110305
0,20110306
0,20110307
0,20110308
0,20110309
0,20110310
0,20110311
0,20110312
0,20110313
0,20110314
0,20110315
0,20110316
0,20110317
0,20110318
0,20110319
0,20110320
0,20110321
0,20110322
0,20110323
0,20110324
0,20110325
0,20110326
0,20110327
0,20110328
0,20110329
0,20110330
0,20110331
0,20110401
0,20110402
0,20110403
0,20110404
0,20110405
0,20110406
0,20110407
0,20110408
0,20110409
0,20110410
0,20110411
0,20110412
0,20110413
0,20110414
0,20110415
0,20110416
0,20110417
0,20110418
0,20110419
0,20110420
0,20110421
0,20110422
0,20110423
0,20110424
0,20110425
0,20110426
0,20110427
0,20110428
0,20110429
0,20110430
0,20110501
0,20110502
0,20110503
0,20110504
0,20110505
0,20110506
0,20110507
0,20110508
0,20110509
0,20110510
0,20110511
0,20110512
0,20110513
0,20110514
0,20110515
0,20110516
0,20110517
0,20110518
0,20110519
0,20110520
0,20110521
0,20110522
0,20110523
0,20110524
0,20110525
0,20110526
0,20110527
0,20110528
0,20110529
0,20110530
0,20110531
0,20110601
0,20110602
0,20110603
0,20110604
0,20110605
0,20110606
0,20110607
0,20110608
0,20110609
0,20110610
0,20110611
0,20110612
0,20110613
0,20110614
0,20110615
0,20110616
0,20110617
0,20110618
0,20110619
0,20110620
0,20110621
0,20110622
0,20110623
0,20110624
0,20110625
0,20110626
0,20110627
0,20110628
0,20110629
0,20110630
0,20110701
0,20110702
0,20110703
0,20110704
0,20110705
0,20110706
0,20110707
0,20110708
0,20110709
0,20110710
0,20110711
0,20110712
0,20110713
0,20110714
0,20110715
0,20110716
0,20110717
0,20110718
0,20110719
0,20110720
0,20110721
0,20110722
0,20110723
0,20110724
0,20110725
0,20110726
0,20110727
0,20110728
0,20110729
0,20110730
0,20110731
0,20110801
0,20110802
0,20110803
0,20110804
0,20110805
0,20110806
0,20110807
0,20110808
0,20110809
0,20110810
0,20110811
0,20110812
0,20110813
0,20110814
0,20110815
0,20110816
0,20110817
0,20110818
0,20110819
0,20110820
0,20110821
0,20110822
0,20110823
0,20110824
0,20110825
0,20110826
0,20110827
0,20110828
0,20110829
0,20110830
0,20110831
0,20110901
0,20110902
0,20110903
0,20110904
0,20110905
0,20110906
0,20110907
0,20110908
0,20110909
0,20110910
0,20110911
0,20110912
0,20110913
0,20110914
0,20110915
0,20110916
0,20110917
0,20110918
0,20110919
0,20110920
0,20110921
0,20110922
0,20110923
0,20110924
0,20110925
0,20110926
0,20110927
0,20110928
0,20110929
0,20110930
0,20111001
0,20111002
0,20111003
0,20111004
0,20111005
0,20111006
0,20111007
0,20111008
0,20111009
0,20111010
0,20111011
0,20111012
0,20111013
0,20111014
0,20111015
0,20111016
0,20111017
0,20111018
0,20111019
0,20111020
0,20111021
0,20111022
0,20111023
0,20111024
0,20111025
0,20111026
0,20111027
0,20111028
0,20111029
0,20111030
0,20111031
0,20111101
0,20111102
0,20111103
0,20111104
0,20111105
0,20111106
0,20111107
0,20111108
0,20111109
0,20111110
0,20111111
0,20111112
0,20111113
0,20111114
0,20111115
0,20111116
0,20111117
0,20111118
0,20111119
0,20111120
0,20111121
0,20111122
0,20111123
58276,20111124
79497,20111125
146765,20111126
133451,20111127
55414,20111128
62929,20111129
53012,20111130
38835,20111201
39935,20111202
95066,20111203
73602,20111204
21402,20111205
22034,20111206
18505,20111207
17510,20111208
24644,20111209
47737,20111210
40502,20111211
14363,20111212
15774,20111213
14652,20111214
5326,20111215
4115,20111216
6162,20111217
5075,20111218
2847,20111219
4014,20111220
156,20111221
124,20111222
35,20111223
120,20111224
125,20111225
15,20111226
5,20111227
0,20111228
0,20111229
0,20111230
0,20111231
0,20120101
0,20120102
0,20120103
0,20120104
0,20120105
0,20120106
0,20120107
0,20120108
0,20120109
0,20120110
0,20120111
0,20120112
0,20120113
0,20120114
0,20120115
0,20120116
0,20120117
0,20120118
0,20120119
0,20120120
0,20120121
0,20120122
0,20120123
0,20120124
0,20120125
0,20120126
0,20120127
0,20120128
0,20120129
0,20120130
0,20120131
0,20120201
0,20120202
0,20120203
0,20120204
0,20120205
0,20120206
0,20120207
0,20120208
0,20120209
0,20120210
0,20120211
0,20120212
0,20120213
0,20120214
0,20120215
0,20120216
0,20120217
0,20120218
0,20120219
0,20120220
0,20120221
0,20120222
0,20120223
0,20120224
0,20120225
0,20120226
0,20120227
0,20120228
0,20120229
0,20120301
0,20120302
0,20120303
0,20120304
0,20120305
0,20120306
0,20120307
74855,20120308
106120,20120309
267874,20120310
240034,20120311
78174,20120312
74650,20120313
102002,20120314
67199,20120315
99219,20120316
249222,20120317
213224,20120318
61936,20120319
60744,20120320
59637,20120321
49470,20120322
64274,20120323
145576,20120324
114856,20120325
30738,20120326
28891,20120327
27976,20120328
17317,20120329
23447,20120330
49121,20120331
37871,20120401
11410,20120402
12138,20120403
11970,20120404
5059,20120405
6146,20120406
11124,20120407
9932,20120408
3840,20120409
4392,20120410
2036,20120411
677,20120412
856,20120413
1347,20120414
953,20120415
427,20120416
445,20120417
522,20120418
187,20120419
209,20120420
513,20120421
473,20120422
288,20120423
176,20120424
121,20120425
6,20120426
8,20120427
25,20120428
52,20120429
18,20120430
47,20120501
22,20120502
10,20120503
12,20120504
6,20120505
8,20120506
0,20120507
0,20120508
0,20120509
0,20120510
0,20120511
0,20120512
0,20120513
0,20120514
0,20120515
0,20120516
0,20120517
0,20120518
0,20120519
0,20120520
0,20120521
0,20120522
0,20120523
0,20120524
0,20120525
0,20120526
0,20120527
0,20120528
0,20120529
48130,20120530
58248,20120531
67878,20120601
141215,20120602
126248,20120603
38196,20120604
46346,20120605
94581,20120606
34188,20120607
37859,20120608
82216,20120609
75770,20120610
23175,20120611
23135,20120612
24062,20120613
22030,20120614
31470,20120615
61856,20120616
52301,20120617
19804,20120618
22058,20120619
22137,20120620
14681,20120621
18353,20120622
32969,20120623
30813,20120624
13574,20120625
13602,20120626
13712,20120627
5133,20120628
5617,20120629
8778,20120630
7005,20120701
3688,20120702
3673,20120703
4763,20120704
443,20120705
750,20120706
939,20120707
725,20120708
252,20120709
438,20120710
405,20120711
87,20120712
20,20120713
16,20120714
14,20120715
35,20120716
71,20120717
53,20120718
0,20120719
0,20120720
0,20120721
0,20120722
0,20120723
0,20120724
0,20120725
0,20120726
0,20120727
0,20120728
0,20120729
0,20120730
0,20120731
